
여기서부터 글
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8000, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8370, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8371, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8372, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8373, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8374, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8375, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8376, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8377, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8378, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8379, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8380, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8381, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8382, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8383, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8384, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8385, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8386, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8387, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8388, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8389, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8390, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8391, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8392, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8393, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8394, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8395, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8396, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8397, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8398, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8399, 'test', '테스트', '20-04-16', '20-04-17', '소환사의 협곡');
여기까지 글


여기서부터 해시태그
insert into bnd_hashtag(hash_no, hash_tag, document_no, group_no) values (bnd_hash_no_seq.nextval, '#즐겜ㅋㅋ', 8000,9999);
insert into bnd_hashtag(hash_no, hash_tag, document_no, group_no) values (bnd_hash_no_seq.nextval, '#탑차이', 8000,9999);
insert into bnd_hashtag(hash_no, hash_tag, document_no, group_no) values (bnd_hash_no_seq.nextval, '#즐겜ㅋㅋ', 8001,9999);
insert into bnd_hashtag(hash_no, hash_tag, document_no, group_no) values (bnd_hash_no_seq.nextval, '#탑차이', 8001,9999);
insert into bnd_hashtag(hash_no, hash_tag, document_no, group_no) values (bnd_hash_no_seq.nextval, '#즐겜ㅋㅋ', 8002,9999);
insert into bnd_hashtag(hash_no, hash_tag, document_no, group_no) values (bnd_hash_no_seq.nextval, '#탑차이', 8002,9999);
insert into bnd_hashtag(hash_no, hash_tag, document_no, group_no) values (bnd_hash_no_seq.nextval, '#즐겜ㅋㅋ', 8003,9999);
insert into bnd_hashtag(hash_no, hash_tag, document_no, group_no) values (bnd_hash_no_seq.nextval, '#탑차이', 8003,9999);
insert into bnd_hashtag(hash_no, hash_tag, document_no, group_no) values (bnd_hash_no_seq.nextval, '#즐겜ㅋㅋ', 8004,9999);
insert into bnd_hashtag(hash_no, hash_tag, document_no, group_no) values (bnd_hash_no_seq.nextval, '#탑차이', 8004,9999);
insert into bnd_hashtag(hash_no, hash_tag, document_no, group_no) values (bnd_hash_no_seq.nextval, '#즐겜ㅋㅋ', 8005,9999);
insert into bnd_hashtag(hash_no, hash_tag, document_no, group_no) values (bnd_hash_no_seq.nextval, '#탑차이', 8005,9999);
insert into bnd_hashtag(hash_no, hash_tag, document_no, group_no) values (bnd_hash_no_seq.nextval, '#즐겜ㅋㅋ', 8006,9999);
